 ID,PARAM,Date,Flow,SYM
08LE021,1,1985/12/12,1.8,B
08LE021,1,1985/12/13,1.65,B
08LE021,1,1985/12/14,1.58,B
08LE021,1,1985/12/15,1.65,B
08LE021,1,1985/12/16,1.67,B
08LE021,1,1985/12/17,1.64,B
08LE021,1,1985/12/18,1.79,B
08LE021,1,1985/12/19,1.7,B
08LE021,1,1985/12/20,1.65,B
08LE021,1,1985/12/21,1.6,B
08LE021,1,1985/12/22,1.62,B
08LE021,1,1985/12/23,1.57,B
08LE021,1,1985/12/24,1.55,B
08LE021,1,1985/12/25,1.52,B
08LE021,1,1985/12/26,1.51,B
08LE021,1,1985/12/27,1.53,B
08LE021,1,1985/12/28,1.54,B
08LE021,1,1985/12/29,1.55,B
08LE021,1,1985/12/30,1.54,B
08LE021,1,1985/12/31,1.55,B
08LE021,1,1986/01/01,1.47,B
08LE021,1,1986/01/02,1.49,B
08LE021,1,1986/01/03,1.51,B
08LE021,1,1986/01/04,1.4,B
08LE021,1,1986/01/05,1.36,B
08LE021,1,1986/01/06,1.42,B
08LE021,1,1986/01/07,1.5,B
08LE021,1,1986/01/08,1.55,B
08LE021,1,1986/01/09,1.6,B
08LE021,1,1986/01/10,1.57,B
08LE021,1,1986/01/11,1.52,B
08LE021,1,1986/01/12,1.5,B
08LE021,1,1986/01/13,1.53,B
08LE021,1,1986/01/14,1.58,B
08LE021,1,1986/01/15,1.55,B
08LE021,1,1986/01/16,1.52,B
08LE021,1,1986/01/17,1.6,B
08LE021,1,1986/01/18,1.68,B
08LE021,1,1986/01/19,1.65,B
08LE021,1,1986/01/20,1.6,B
08LE021,1,1986/01/21,1.58,B
08LE021,1,1986/01/22,1.57,B
08LE021,1,1986/01/23,1.6,B
08LE021,1,1986/01/24,1.62,B
08LE021,1,1986/01/25,1.63,B
08LE021,1,1986/01/26,1.61,B
08LE021,1,1986/01/27,1.6,B
08LE021,1,1986/01/28,1.62,B
08LE021,1,1986/01/29,1.76,B
08LE021,1,1986/01/30,1.96,B
08LE021,1,1986/01/31,1.95,B
08LE021,1,1986/02/01,1.85,B
08LE021,1,1986/02/02,1.7,B
08LE021,1,1986/02/03,1.67,B
08LE021,1,1986/02/04,1.72,B
08LE021,1,1986/02/05,1.7,B
08LE021,1,1986/02/06,1.69,B
08LE021,1,1986/02/07,1.72,B
08LE021,1,1986/02/08,1.66,B
08LE021,1,1986/02/09,1.67,B
08LE021,1,1986/02/10,1.65,B
08LE021,1,1986/02/11,1.67,B
08LE021,1,1986/02/12,1.45,B
08LE021,1,1986/02/13,1.2,B
08LE021,1,1986/02/14,1.09,B
08LE021,1,1986/02/15,1.11,B
08LE021,1,1986/02/16,1.17,B
08LE021,1,1986/02/17,1.15,B
08LE021,1,1986/02/18,1.13,B
08LE021,1,1986/02/19,1.16,B
08LE021,1,1986/02/20,1.17,B
08LE021,1,1986/02/21,1.19,B
08LE021,1,1986/02/22,1.23,B
08LE021,1,1986/02/23,1.3,B
08LE021,1,1986/02/24,1.56,B
08LE021,1,1986/02/25,2,B
08LE021,1,1986/02/26,2.6,B
08LE021,1,1986/02/27,3.13,B
08LE021,1,1986/02/28,2.75,B
08LE021,1,1986/03/01,2.43,B
08LE021,1,1986/03/02,2.41,B
08LE021,1,1986/03/03,2.4,B
08LE021,1,1986/03/04,2.59,
08LE021,1,1986/03/05,2.68,
08LE021,1,1986/03/06,2.68,
08LE021,1,1986/03/07,3.89,
08LE021,1,1986/03/08,4.85,
08LE021,1,1986/03/09,4.14,
08LE021,1,1986/03/10,3.5,
08LE021,1,1986/03/11,3.35,
08LE021,1,1986/03/12,4.03,
08LE021,1,1986/03/13,4.35,
08LE021,1,1986/03/14,4.07,
08LE021,1,1986/03/15,4.36,
08LE021,1,1986/03/16,3.88,
08LE021,1,1986/03/17,3.63,
08LE021,1,1986/03/18,3.28,
08LE021,1,1986/03/19,3.17,
08LE021,1,1986/03/20,3.22,
08LE021,1,1986/03/21,3.5,
08LE021,1,1986/03/22,3.47,
08LE021,1,1986/03/23,3.39,
08LE021,1,1986/03/24,3.81,
08LE021,1,1986/03/25,3.62,
08LE021,1,1986/03/26,3.6,
08LE021,1,1986/03/27,3.58,
08LE021,1,1986/03/28,3.94,
08LE021,1,1986/03/29,4.17,
08LE021,1,1986/03/30,3.96,
08LE021,1,1986/03/31,3.71,
08LE021,1,1986/04/01,3.56,
08LE021,1,1986/04/02,3.41,
08LE021,1,1986/04/03,3.31,
08LE021,1,1986/04/04,3.29,
08LE021,1,1986/04/05,3.36,
08LE021,1,1986/04/06,3.43,
08LE021,1,1986/04/07,3.61,
08LE021,1,1986/04/08,4.14,
08LE021,1,1986/04/09,5.14,
08LE021,1,1986/04/10,5.83,
08LE021,1,1986/04/11,5.77,
08LE021,1,1986/04/12,5.73,
08LE021,1,1986/04/13,5.65,
08LE021,1,1986/04/14,5.44,
08LE021,1,1986/04/15,5.25,
08LE021,1,1986/04/16,5.52,
08LE021,1,1986/04/17,5.51,
08LE021,1,1986/04/18,5.46,
08LE021,1,1986/04/19,5.45,
08LE021,1,1986/04/20,5.5,
08LE021,1,1986/04/21,6.73,
08LE021,1,1986/04/22,8.35,
08LE021,1,1986/04/23,8.47,
08LE021,1,1986/04/24,8.07,
08LE021,1,1986/04/25,7.87,
08LE021,1,1986/04/26,7.48,
08LE021,1,1986/04/27,7.33,
08LE021,1,1986/04/28,7.21,
08LE021,1,1986/04/29,6.87,
08LE021,1,1986/04/30,6.52,
08LE021,1,1986/05/01,6.24,
08LE021,1,1986/05/02,6.47,
08LE021,1,1986/05/03,8.14,
08LE021,1,1986/05/04,9.08,
08LE021,1,1986/05/05,9.76,
08LE021,1,1986/05/06,10.2,
08LE021,1,1986/05/07,10.6,
08LE021,1,1986/05/08,11.4,
08LE021,1,1986/05/09,12.2,
08LE021,1,1986/05/10,11.9,
08LE021,1,1986/05/11,11.3,
08LE021,1,1986/05/12,10.6,
08LE021,1,1986/05/13,10.1,
08LE021,1,1986/05/14,9.68,
08LE021,1,1986/05/15,9.29,
08LE021,1,1986/05/16,9.05,
08LE021,1,1986/05/17,11,
08LE021,1,1986/05/18,14.4,
08LE021,1,1986/05/19,18.3,
08LE021,1,1986/05/20,22.9,
08LE021,1,1986/05/21,21,
08LE021,1,1986/05/22,17.9,
08LE021,1,1986/05/23,17.6,
08LE021,1,1986/05/24,17.3,
08LE021,1,1986/05/25,19.2,
08LE021,1,1986/05/26,24.8,
08LE021,1,1986/05/27,28.3,
08LE021,1,1986/05/28,26.3,
08LE021,1,1986/05/29,25.8,
08LE021,1,1986/05/30,24.8,
08LE021,1,1986/05/31,23.4,
08LE021,1,1986/06/01,21.8,
08LE021,1,1986/06/02,19.9,
08LE021,1,1986/06/03,18,
08LE021,1,1986/06/04,16.4,
08LE021,1,1986/06/05,15.7,
08LE021,1,1986/06/06,14.3,
08LE021,1,1986/06/07,14.1,
08LE021,1,1986/06/08,13.2,
08LE021,1,1986/06/09,11.8,
08LE021,1,1986/06/10,10.6,
08LE021,1,1986/06/11,9.56,
08LE021,1,1986/06/12,8.65,
08LE021,1,1986/06/13,7.85,
08LE021,1,1986/06/14,7.19,
08LE021,1,1986/06/15,7.29,
08LE021,1,1986/06/16,6.57,
08LE021,1,1986/06/17,5.96,
08LE021,1,1986/06/18,6.18,
08LE021,1,1986/06/19,7.22,
08LE021,1,1986/06/20,8.27,
08LE021,1,1986/06/21,7.64,
08LE021,1,1986/06/22,6.77,
08LE021,1,1986/06/23,6.08,
08LE021,1,1986/06/24,5.49,
08LE021,1,1986/06/25,4.93,
08LE021,1,1986/06/26,4.46,
08LE021,1,1986/06/27,4.2,
08LE021,1,1986/06/28,3.97,
08LE021,1,1986/06/29,7.51,
08LE021,1,1986/06/30,12.3,
08LE021,1,1986/07/01,11.4,
08LE021,1,1986/07/02,10.8,
08LE021,1,1986/07/03,9.7,
08LE021,1,1986/07/04,8.69,
08LE021,1,1986/07/05,8.2,
08LE021,1,1986/07/06,8.07,
08LE021,1,1986/07/07,7.52,
08LE021,1,1986/07/08,6.92,
08LE021,1,1986/07/09,6.74,
08LE021,1,1986/07/10,6.71,
08LE021,1,1986/07/11,6.97,
08LE021,1,1986/07/12,7.18,
08LE021,1,1986/07/13,7.51,
08LE021,1,1986/07/14,7.12,
08LE021,1,1986/07/15,6.53,
08LE021,1,1986/07/16,7.66,
08LE021,1,1986/07/17,8.46,
08LE021,1,1986/07/18,8.39,
08LE021,1,1986/07/19,7.84,
08LE021,1,1986/07/20,7.12,
08LE021,1,1986/07/21,6.4,
08LE021,1,1986/07/22,5.85,
08LE021,1,1986/07/23,5.58,
08LE021,1,1986/07/24,5.33,
08LE021,1,1986/07/25,5.26,
08LE021,1,1986/07/26,5.1,
08LE021,1,1986/07/27,4.99,
08LE021,1,1986/07/28,4.7,
08LE021,1,1986/07/29,4.35,
08LE021,1,1986/07/30,4.31,
08LE021,1,1986/07/31,4.15,
08LE021,1,1986/08/01,3.82,
08LE021,1,1986/08/02,3.45,
08LE021,1,1986/08/03,3.15,
08LE021,1,1986/08/04,2.89,
08LE021,1,1986/08/05,2.66,
08LE021,1,1986/08/06,2.41,
08LE021,1,1986/08/07,2.21,
08LE021,1,1986/08/08,2.05,
08LE021,1,1986/08/09,1.93,
08LE021,1,1986/08/10,1.84,
08LE021,1,1986/08/11,1.81,
08LE021,1,1986/08/12,1.75,
08LE021,1,1986/08/13,1.68,
08LE021,1,1986/08/14,1.61,
08LE021,1,1986/08/15,1.57,
08LE021,1,1986/08/16,1.46,
08LE021,1,1986/08/17,1.41,
08LE021,1,1986/08/18,1.45,
08LE021,1,1986/08/19,1.36,
08LE021,1,1986/08/20,1.28,
08LE021,1,1986/08/21,1.29,
08LE021,1,1986/08/22,1.23,
08LE021,1,1986/08/23,1.21,
08LE021,1,1986/08/24,1.19,
08LE021,1,1986/08/25,1.2,
08LE021,1,1986/08/26,1.18,
08LE021,1,1986/08/27,1.15,
08LE021,1,1986/08/28,1.09,
08LE021,1,1986/08/29,1.14,
08LE021,1,1986/08/30,1.34,
08LE021,1,1986/08/31,1.42,
08LE021,1,1986/09/01,1.42,
08LE021,1,1986/09/02,1.43,
08LE021,1,1986/09/03,1.39,
08LE021,1,1986/09/04,1.31,
08LE021,1,1986/09/05,1.3,
08LE021,1,1986/09/06,1.28,
08LE021,1,1986/09/07,1.25,
08LE021,1,1986/09/08,1.25,
08LE021,1,1986/09/09,1.28,
08LE021,1,1986/09/10,1.3,
08LE021,1,1986/09/11,1.39,
08LE021,1,1986/09/12,1.39,
08LE021,1,1986/09/13,1.37,
08LE021,1,1986/09/14,1.41,
08LE021,1,1986/09/15,1.46,
08LE021,1,1986/09/16,1.53,
08LE021,1,1986/09/17,1.61,
08LE021,1,1986/09/18,1.58,
08LE021,1,1986/09/19,1.59,
08LE021,1,1986/09/20,1.51,
08LE021,1,1986/09/21,1.43,
08LE021,1,1986/09/22,1.44,
08LE021,1,1986/09/23,2.41,
08LE021,1,1986/09/24,4.53,
08LE021,1,1986/09/25,3.72,
08LE021,1,1986/09/26,2.99,
08LE021,1,1986/09/27,4.09,
08LE021,1,1986/09/28,4.21,
08LE021,1,1986/09/29,3.66,
08LE021,1,1986/09/30,4.85,
08LE021,1,1986/10/01,5.21,
08LE021,1,1986/10/02,4.8,
08LE021,1,1986/10/03,4.32,
08LE021,1,1986/10/04,4.07,
08LE021,1,1986/10/05,3.94,
08LE021,1,1986/10/06,3.72,
08LE021,1,1986/10/07,3.65,
08LE021,1,1986/10/08,3.46,
08LE021,1,1986/10/09,3.32,
08LE021,1,1986/10/10,3.26,
08LE021,1,1986/10/11,3.16,
08LE021,1,1986/10/12,3.03,
08LE021,1,1986/10/13,2.96,
08LE021,1,1986/10/14,2.89,
08LE021,1,1986/10/15,2.84,
08LE021,1,1986/10/16,2.76,
08LE021,1,1986/10/17,2.73,
08LE021,1,1986/10/18,2.68,
08LE021,1,1986/10/19,2.63,
08LE021,1,1986/10/20,2.58,
08LE021,1,1986/10/21,2.54,
08LE021,1,1986/10/22,2.5,
08LE021,1,1986/10/23,2.46,
08LE021,1,1986/10/24,2.44,
08LE021,1,1986/10/25,2.43,
08LE021,1,1986/10/26,2.49,
08LE021,1,1986/10/27,2.54,
08LE021,1,1986/10/28,2.56,
08LE021,1,1986/10/29,2.52,
08LE021,1,1986/10/30,2.62,
08LE021,1,1986/10/31,2.71,
08LE021,1,1986/11/01,2.6,
08LE021,1,1986/11/02,2.53,
08LE021,1,1986/11/03,2.44,
08LE021,1,1986/11/04,2.43,
08LE021,1,1986/11/05,2.45,
08LE021,1,1986/11/06,2.44,
08LE021,1,1986/11/07,2.42,
08LE021,1,1986/11/08,2.19,
08LE021,1,1986/11/09,2.08,B
08LE021,1,1986/11/10,2.02,B
08LE021,1,1986/11/11,2.04,B
08LE021,1,1986/11/12,2.27,B
08LE021,1,1986/11/13,2.42,B
08LE021,1,1986/11/14,2.57,B
08LE021,1,1986/11/15,2.69,B
08LE021,1,1986/11/16,2.72,B
08LE021,1,1986/11/17,2.62,B
08LE021,1,1986/11/18,2.6,B
08LE021,1,1986/11/19,2.82,B
08LE021,1,1986/11/20,3.1,B
08LE021,1,1986/11/21,3.4,B
08LE021,1,1986/11/22,3.94,
08LE021,1,1986/11/23,4.33,
08LE021,1,1986/11/24,4.32,
08LE021,1,1986/11/25,3.95,
08LE021,1,1986/11/26,3.77,
08LE021,1,1986/11/27,3.7,
08LE021,1,1986/11/28,3.53,
08LE021,1,1986/11/29,3.39,
08LE021,1,1986/11/30,3.29,
08LE021,1,1986/12/01,3.45,B
08LE021,1,1986/12/02,3.1,B
08LE021,1,1986/12/03,2.7,B
08LE021,1,1986/12/04,2.4,B
08LE021,1,1986/12/05,2.05,B
08LE021,1,1986/12/06,1.9,B
08LE021,1,1986/12/07,1.7,B
08LE021,1,1986/12/08,1.68,B
08LE021,1,1986/12/09,1.63,B
08LE021,1,1986/12/10,1.65,B
08LE021,1,1986/12/11,1.62,B
08LE021,1,1986/12/12,1.6,B
08LE021,1,1986/12/13,1.68,B
08LE021,1,1986/12/14,1.72,B
08LE021,1,1986/12/15,1.99,
08LE021,1,1986/12/16,2.21,
08LE021,1,1986/12/17,2.38,
08LE021,1,1986/12/18,2.31,
08LE021,1,1986/12/19,2.2,
08LE021,1,1986/12/20,2.18,
08LE021,1,1986/12/21,2.22,
08LE021,1,1986/12/22,2.2,B
08LE021,1,1986/12/23,2.32,B
08LE021,1,1986/12/24,2.5,B
08LE021,1,1986/12/25,2.7,B
08LE021,1,1986/12/26,2.6,B
08LE021,1,1986/12/27,2.8,B
08LE021,1,1986/12/28,2.9,B
08LE021,1,1986/12/29,2.78,B
08LE021,1,1986/12/30,2.68,B
08LE021,1,1986/12/31,2.6,B
08LE021,1,1987/01/01,2.35,E
08LE021,1,1987/01/02,2.15,
08LE021,1,1987/01/03,2.13,E
08LE021,1,1987/01/04,2.1,
08LE021,1,1987/01/05,2.05,E
08LE021,1,1987/01/06,2,
08LE021,1,1987/01/07,1.95,E
08LE021,1,1987/01/08,1.9,
08LE021,1,1987/01/09,1.9,B
08LE021,1,1987/01/10,1.88,B
08LE021,1,1987/01/11,1.92,B
08LE021,1,1987/01/12,2,B
08LE021,1,1987/01/13,2.02,B
08LE021,1,1987/01/14,2,B
08LE021,1,1987/01/15,2.01,B
08LE021,1,1987/01/16,2.01,B
08LE021,1,1987/01/17,2,B
08LE021,1,1987/01/18,2.03,B
08LE021,1,1987/01/19,2.06,B
08LE021,1,1987/01/20,2.09,B
08LE021,1,1987/01/21,2.1,B
08LE021,1,1987/01/22,2.1,B
08LE021,1,1987/01/23,2.08,B
08LE021,1,1987/01/24,2.07,B
08LE021,1,1987/01/25,2.09,B
08LE021,1,1987/01/26,2.1,B
08LE021,1,1987/01/27,2.11,B
08LE021,1,1987/01/28,2.12,B
08LE021,1,1987/01/29,2.11,B
08LE021,1,1987/01/30,2.1,B
08LE021,1,1987/01/31,2.12,B
08LE021,1,1987/02/01,2.11,B
08LE021,1,1987/02/02,2.13,B
08LE021,1,1987/02/03,2.14,B
08LE021,1,1987/02/04,2.18,B
08LE021,1,1987/02/05,2.19,B
08LE021,1,1987/02/06,2.17,B
08LE021,1,1987/02/07,2.14,B
08LE021,1,1987/02/08,2.1,B
08LE021,1,1987/02/09,2.05,B
08LE021,1,1987/02/10,2.04,B
08LE021,1,1987/02/11,2.03,B
08LE021,1,1987/02/12,2.01,B
08LE021,1,1987/02/13,2.09,B
08LE021,1,1987/02/14,2.13,B
08LE021,1,1987/02/15,2.11,B
08LE021,1,1987/02/16,2.1,B
08LE021,1,1987/02/17,2.12,B
08LE021,1,1987/02/18,2.11,B
08LE021,1,1987/02/19,2.06,B
08LE021,1,1987/02/20,2.01,B
08LE021,1,1987/02/21,2,B
08LE021,1,1987/02/22,1.98,B
08LE021,1,1987/02/23,1.96,B
08LE021,1,1987/02/24,1.72,B
08LE021,1,1987/02/25,1.65,B
08LE021,1,1987/02/26,1.57,B
08LE021,1,1987/02/27,1.51,
08LE021,1,1987/02/28,1.47,
08LE021,1,1987/03/01,1.45,
08LE021,1,1987/03/02,1.46,
08LE021,1,1987/03/03,1.78,
08LE021,1,1987/03/04,2.59,
08LE021,1,1987/03/05,3.74,
08LE021,1,1987/03/06,5.42,
08LE021,1,1987/03/07,5.6,
08LE021,1,1987/03/08,4.87,
08LE021,1,1987/03/09,4.42,
08LE021,1,1987/03/10,4.42,
08LE021,1,1987/03/11,4.43,
08LE021,1,1987/03/12,4.4,
08LE021,1,1987/03/13,4.62,
08LE021,1,1987/03/14,4.76,
08LE021,1,1987/03/15,4.53,
08LE021,1,1987/03/16,4.28,
08LE021,1,1987/03/17,4.26,
08LE021,1,1987/03/18,4.11,
08LE021,1,1987/03/19,3.92,
08LE021,1,1987/03/20,3.75,
08LE021,1,1987/03/21,3.61,
08LE021,1,1987/03/22,3.5,
08LE021,1,1987/03/23,3.42,
08LE021,1,1987/03/24,3.35,
08LE021,1,1987/03/25,3.3,
08LE021,1,1987/03/26,3.25,
08LE021,1,1987/03/27,3.18,
08LE021,1,1987/03/28,3.08,
08LE021,1,1987/03/29,2.98,
08LE021,1,1987/03/30,2.98,
08LE021,1,1987/03/31,2.96,
08LE021,1,1987/04/01,2.95,
08LE021,1,1987/04/02,3.15,
08LE021,1,1987/04/03,3.77,
08LE021,1,1987/04/04,4.78,
08LE021,1,1987/04/05,6.11,
08LE021,1,1987/04/06,7.24,
08LE021,1,1987/04/07,8.1,
08LE021,1,1987/04/08,8.31,
08LE021,1,1987/04/09,7.92,
08LE021,1,1987/04/10,7.71,
08LE021,1,1987/04/11,7.53,
08LE021,1,1987/04/12,7.23,
08LE021,1,1987/04/13,6.84,
08LE021,1,1987/04/14,6.49,
08LE021,1,1987/04/15,6.69,
08LE021,1,1987/04/16,7.13,
08LE021,1,1987/04/17,7.97,
08LE021,1,1987/04/18,7.6,
08LE021,1,1987/04/19,7.07,
08LE021,1,1987/04/20,6.59,
08LE021,1,1987/04/21,6.38,
08LE021,1,1987/04/22,6.74,
08LE021,1,1987/04/23,7.22,
08LE021,1,1987/04/24,7.36,
08LE021,1,1987/04/25,7.53,
08LE021,1,1987/04/26,8.06,
08LE021,1,1987/04/27,9.42,
08LE021,1,1987/04/28,12.9,
08LE021,1,1987/04/29,16.7,
08LE021,1,1987/04/30,21.9,
08LE021,1,1987/05/01,30.3,
08LE021,1,1987/05/02,25,
08LE021,1,1987/05/03,21.5,
08LE021,1,1987/05/04,20.6,
08LE021,1,1987/05/05,20.8,
08LE021,1,1987/05/06,21.4,
08LE021,1,1987/05/07,21.9,
08LE021,1,1987/05/08,21.5,
08LE021,1,1987/05/09,19.7,
08LE021,1,1987/05/10,17.5,
08LE021,1,1987/05/11,15.6,
08LE021,1,1987/05/12,14.7,
08LE021,1,1987/05/13,12.8,
08LE021,1,1987/05/14,11.3,
08LE021,1,1987/05/15,10.2,
08LE021,1,1987/05/16,8.94,
08LE021,1,1987/05/17,7.92,
08LE021,1,1987/05/18,7.2,
08LE021,1,1987/05/19,6.9,
08LE021,1,1987/05/20,7.04,
08LE021,1,1987/05/21,6.73,
08LE021,1,1987/05/22,6.38,
08LE021,1,1987/05/23,6.14,
08LE021,1,1987/05/24,6.09,
08LE021,1,1987/05/25,5.79,
08LE021,1,1987/05/26,5.4,
08LE021,1,1987/05/27,4.96,
08LE021,1,1987/05/28,4.76,
08LE021,1,1987/05/29,4.8,
08LE021,1,1987/05/30,5.12,
08LE021,1,1987/05/31,5.79,
08LE021,1,1987/06/01,5.34,
08LE021,1,1987/06/02,5.01,
08LE021,1,1987/06/03,4.59,
08LE021,1,1987/06/04,4.1,
08LE021,1,1987/06/05,3.79,
08LE021,1,1987/06/06,3.71,
08LE021,1,1987/06/07,3.37,
08LE021,1,1987/06/08,2.98,
08LE021,1,1987/06/09,3.2,
08LE021,1,1987/06/10,3.25,
08LE021,1,1987/06/11,2.91,
08LE021,1,1987/06/12,2.68,
08LE021,1,1987/06/13,2.41,
08LE021,1,1987/06/14,2.27,
08LE021,1,1987/06/15,2.05,
08LE021,1,1987/06/16,1.91,
08LE021,1,1987/06/17,1.87,
08LE021,1,1987/06/18,1.7,
08LE021,1,1987/06/19,1.54,
08LE021,1,1987/06/20,1.5,
08LE021,1,1987/06/21,1.5,
08LE021,1,1987/06/22,1.46,
08LE021,1,1987/06/23,1.43,
08LE021,1,1987/06/24,1.38,
08LE021,1,1987/06/25,1.23,
08LE021,1,1987/06/26,1.09,
08LE021,1,1987/06/27,0.956,
08LE021,1,1987/06/28,0.857,
08LE021,1,1987/06/29,0.768,
08LE021,1,1987/06/30,0.685,
08LE021,1,1987/07/01,0.643,
08LE021,1,1987/07/02,0.61,
08LE021,1,1987/07/03,0.714,
08LE021,1,1987/07/04,0.825,
08LE021,1,1987/07/05,0.92,
08LE021,1,1987/07/06,1.02,
08LE021,1,1987/07/07,1.11,
08LE021,1,1987/07/08,1.1,
08LE021,1,1987/07/09,1.05,
08LE021,1,1987/07/10,1.02,
08LE021,1,1987/07/11,0.911,
08LE021,1,1987/07/12,0.827,
08LE021,1,1987/07/13,0.69,
08LE021,1,1987/07/14,0.599,
08LE021,1,1987/07/15,0.559,
08LE021,1,1987/07/16,0.532,
08LE021,1,1987/07/17,0.504,
08LE021,1,1987/07/18,0.52,
08LE021,1,1987/07/19,0.558,
08LE021,1,1987/07/20,0.587,
08LE021,1,1987/07/21,0.545,
08LE021,1,1987/07/22,0.52,
08LE021,1,1987/07/23,0.517,
08LE021,1,1987/07/24,0.515,
08LE021,1,1987/07/25,0.763,
08LE021,1,1987/07/26,0.658,
08LE021,1,1987/07/27,0.604,
08LE021,1,1987/07/28,0.539,
08LE021,1,1987/07/29,0.506,
08LE021,1,1987/07/30,0.5,
08LE021,1,1987/07/31,0.572,
08LE021,1,1987/08/01,0.581,
08LE021,1,1987/08/02,0.656,
08LE021,1,1987/08/03,0.608,
08LE021,1,1987/08/04,0.59,
08LE021,1,1987/08/05,0.627,
08LE021,1,1987/08/06,0.606,
08LE021,1,1987/08/07,0.581,
08LE021,1,1987/08/08,0.551,
08LE021,1,1987/08/09,0.541,
08LE021,1,1987/08/10,0.512,
08LE021,1,1987/08/11,0.5,
08LE021,1,1987/08/12,0.51,
08LE021,1,1987/08/13,0.583,
08LE021,1,1987/08/14,0.694,
08LE021,1,1987/08/15,0.754,
08LE021,1,1987/08/16,0.812,
08LE021,1,1987/08/17,0.809,
08LE021,1,1987/08/18,0.792,
08LE021,1,1987/08/19,0.756,
08LE021,1,1987/08/20,0.716,
08LE021,1,1987/08/21,0.679,
08LE021,1,1987/08/22,0.666,
08LE021,1,1987/08/23,0.657,
08LE021,1,1987/08/24,0.618,
08LE021,1,1987/08/25,0.589,
08LE021,1,1987/08/26,0.592,
08LE021,1,1987/08/27,0.578,
08LE021,1,1987/08/28,0.588,
08LE021,1,1987/08/29,0.592,
08LE021,1,1987/08/30,0.586,
08LE021,1,1987/08/31,0.577,
08LE021,1,1987/09/01,0.551,
08LE021,1,1987/09/02,0.628,
08LE021,1,1987/09/03,0.639,
08LE021,1,1987/09/04,0.678,
08LE021,1,1987/09/05,0.67,
08LE021,1,1987/09/06,0.634,
08LE021,1,1987/09/07,0.596,
08LE021,1,1987/09/08,0.594,
08LE021,1,1987/09/09,0.589,
08LE021,1,1987/09/10,0.6,
08LE021,1,1987/09/11,0.587,
08LE021,1,1987/09/12,0.579,
08LE021,1,1987/09/13,0.57,
08LE021,1,1987/09/14,0.576,
08LE021,1,1987/09/15,0.618,
08LE021,1,1987/09/16,0.637,
08LE021,1,1987/09/17,0.649,
08LE021,1,1987/09/18,0.676,
08LE021,1,1987/09/19,0.681,
08LE021,1,1987/09/20,0.692,
08LE021,1,1987/09/21,0.702,
08LE021,1,1987/09/22,0.683,
08LE021,1,1987/09/23,0.683,
08LE021,1,1987/09/24,0.687,
08LE021,1,1987/09/25,0.679,
08LE021,1,1987/09/26,0.667,
08LE021,1,1987/09/27,0.671,
08LE021,1,1987/09/28,0.68,
08LE021,1,1987/09/29,0.693,
08LE021,1,1987/09/30,0.693,
08LE021,1,1987/10/01,0.751,
08LE021,1,1987/10/02,0.753,
08LE021,1,1987/10/03,0.788,
08LE021,1,1987/10/04,0.766,
08LE021,1,1987/10/05,0.765,
08LE021,1,1987/10/06,0.772,
08LE021,1,1987/10/07,0.788,
08LE021,1,1987/10/08,0.815,
08LE021,1,1987/10/09,0.823,
08LE021,1,1987/10/10,0.872,
08LE021,1,1987/10/11,0.858,
08LE021,1,1987/10/12,0.884,
08LE021,1,1987/10/13,0.878,
08LE021,1,1987/10/14,0.932,
08LE021,1,1987/10/15,0.943,
08LE021,1,1987/10/16,0.952,
08LE021,1,1987/10/17,0.962,
08LE021,1,1987/10/18,0.978,
08LE021,1,1987/10/19,0.973,
08LE021,1,1987/10/20,0.966,
08LE021,1,1987/10/21,0.976,
08LE021,1,1987/10/22,0.98,
08LE021,1,1987/10/23,0.999,
08LE021,1,1987/10/24,0.986,
08LE021,1,1987/10/25,1.02,
08LE021,1,1987/10/26,1.02,
08LE021,1,1987/10/27,1.02,
08LE021,1,1987/10/28,1.06,
08LE021,1,1987/10/29,1.04,
08LE021,1,1987/10/30,1.06,
08LE021,1,1987/10/31,1.07,
08LE021,1,1987/11/01,1.06,
08LE021,1,1987/11/02,1.05,
08LE021,1,1987/11/03,1.03,
08LE021,1,1987/11/04,1.06,
08LE021,1,1987/11/05,1.05,
08LE021,1,1987/11/06,1.06,
08LE021,1,1987/11/07,1.07,
08LE021,1,1987/11/08,1.07,
08LE021,1,1987/11/09,1.06,
08LE021,1,1987/11/10,1.1,
08LE021,1,1987/11/11,1.13,
08LE021,1,1987/11/12,1.14,
08LE021,1,1987/11/13,1.33,
08LE021,1,1987/11/14,1.26,
08LE021,1,1987/11/15,1.21,
08LE021,1,1987/11/16,1.27,
08LE021,1,1987/11/17,1.18,
08LE021,1,1987/11/18,1.21,
08LE021,1,1987/11/19,1.28,
08LE021,1,1987/11/20,1.27,A
08LE021,1,1987/11/21,1.29,
08LE021,1,1987/11/22,1.27,
08LE021,1,1987/11/23,1.3,
08LE021,1,1987/11/24,1.43,
08LE021,1,1987/11/25,1.35,
08LE021,1,1987/11/26,1.31,
08LE021,1,1987/11/27,1.27,
08LE021,1,1987/11/28,1.26,
08LE021,1,1987/11/29,1.23,
08LE021,1,1987/11/30,1.23,
08LE021,1,1987/12/01,1.32,
08LE021,1,1987/12/02,1.33,
08LE021,1,1987/12/03,1.5,
08LE021,1,1987/12/04,1.45,
08LE021,1,1987/12/05,1.38,
08LE021,1,1987/12/06,1.46,
08LE021,1,1987/12/07,1.57,
08LE021,1,1987/12/08,1.44,
